ibge_code,municipality,state,latitude,longitude,year,month,total_rainfall,average_temperature,average_humidity,rainy_days,dry_days,max_daily_rainfall,temperature_std,weather_observation_days,max_consecutive_dry_days,missing_weather_days,weather_coverage_ratio,has_complete_weather_period
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,2,253.31,24.13,81.82,20,9,45.74,1.43,29,5,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,3,57.54,23.63,74.36,11,20,19.44,1.73,31,12,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,4,38.89,22.01,67.17,3,27,24.8,1.87,30,16,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,5,56.26,18.95,65.09,5,26,34.49,2.97,31,12,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,6,93.01,20.04,76.15,10,20,56.1,1.77,30,15,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,7,5.96,19.6,66.92,1,30,3.91,2.78,31,30,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,8,82.42,19.98,64.62,7,24,26.08,3.02,31,15,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,9,11.87,25.68,52.82,4,26,3.25,2.43,30,20,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,10,65.35,26.6,55.72,15,16,11.0,3.34,31,7,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,11,56.45,25.56,57.16,12,18,17.25,2.69,30,8,0,1.0,True
3501509,Alvinlândia,SP,-22.4435,-49.7623,2020,12,153.82,25.98,71.53,21,10,19.53,1.15,31,4,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,1,186.57,24.47,77.47,24,7,30.81,1.48,31,3,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,2,297.64,23.22,83.35,22,7,54.38,1.45,29,4,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,3,95.46,22.39,80.35,12,19,22.15,1.66,31,6,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,4,5.82,20.77,74.41,2,28,2.31,1.32,30,16,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,5,20.33,18.3,68.45,3,28,12.59,2.61,31,13,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,6,55.15,20.0,72.36,9,21,16.17,1.81,30,16,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,7,6.99,19.61,64.28,2,29,2.08,2.3,31,20,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,8,27.62,20.03,60.72,5,26,8.64,3.19,31,10,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,9,14.11,25.58,49.29,2,28,10.01,2.68,30,21,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,10,35.46,26.05,54.55,11,20,5.63,3.44,31,7,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,11,73.2,24.51,60.81,12,18,19.99,2.69,30,8,0,1.0,True
3501608,Americana,SP,-22.7374,-47.3331,2020,12,126.82,25.31,71.19,23,8,13.17,1.37,31,3,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,1,210.74,24.93,79.41,25,6,30.28,1.03,31,3,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,2,254.16,23.6,84.9,23,6,45.12,1.25,29,4,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,3,98.68,23.17,78.88,13,18,32.34,1.5,31,11,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,4,16.93,22.2,70.42,4,26,6.69,1.13,30,15,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,5,24.53,19.58,64.46,2,29,16.94,2.74,31,13,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,6,18.36,21.68,63.82,6,24,4.71,1.62,30,16,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,7,1.57,21.77,51.83,0,31,0.57,2.32,31,31,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,8,11.36,22.43,46.27,4,27,3.38,3.19,31,15,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,9,18.53,27.14,40.35,3,27,10.51,2.57,30,19,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,10,38.12,27.79,50.52,10,21,7.38,3.43,31,9,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,11,47.67,26.12,54.49,12,18,8.84,2.27,30,8,0,1.0,True
3501707,Américo Brasiliense,SP,-21.7288,-48.1147,2020,12,139.49,25.86,70.41,25,6,17.9,1.36,31,2,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,1,213.78,26.6,76.87,22,9,51.92,1.17,31,5,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,2,201.22,25.09,82.86,23,6,23.59,1.27,29,4,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,3,65.37,24.71,75.22,7,24,13.31,1.51,31,14,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,4,39.38,24.07,66.33,7,23,13.66,1.71,30,12,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,5,21.66,21.21,58.94,3,28,14.84,2.9,31,13,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,6,12.21,23.28,60.02,3,27,4.63,1.49,30,22,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,7,1.3,23.24,49.02,0,31,0.8,2.42,31,31,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,8,10.59,24.21,42.69,3,28,3.8,3.18,31,15,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,9,10.13,29.14,35.75,3,27,3.2,2.25,30,18,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,10,84.64,29.58,48.96,14,17,14.77,3.46,31,9,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,11,74.0,27.38,52.51,9,21,23.69,2.24,30,11,0,1.0,True
3501806,Américo de Campos,SP,-20.2985,-49.7359,2020,12,131.68,27.53,66.28,20,11,16.86,1.72,31,3,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,1,194.73,23.71,79.07,24,7,34.12,1.34,31,3,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,2,292.48,22.74,83.71,22,7,50.64,1.36,29,4,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,3,92.1,21.91,80.74,13,18,21.39,1.51,31,6,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,4,6.01,20.31,75.47,2,28,1.75,1.24,30,16,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,5,19.94,17.79,69.37,4,27,11.42,2.53,31,8,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,6,51.44,19.64,71.82,9,21,13.82,1.64,30,16,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,7,6.39,19.48,62.63,2,29,1.98,2.07,31,22,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,8,27.75,19.96,57.63,5,26,9.14,3.09,31,10,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,9,17.01,25.17,48.32,4,26,12.1,2.62,30,19,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,10,37.52,25.45,55.62,11,20,5.91,3.34,31,7,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,11,80.09,23.93,61.84,14,16,20.5,2.49,30,6,0,1.0,True
3501905,Amparo,SP,-22.7088,-46.772,2020,12,147.53,24.43,73.43,25,6,16.56,1.32,31,2,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,1,218.22,24.4,79.5,24,7,19.89,1.22,31,3,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,2,303.23,23.15,84.86,23,6,50.84,1.32,29,4,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,3,96.94,22.41,81.36,13,18,23.92,1.55,31,6,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,4,10.68,21.07,74.56,4,26,2.47,1.19,30,15,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,5,19.11,18.62,68.23,4,27,8.76,2.63,31,13,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,6,31.29,20.6,69.48,5,25,13.02,1.71,30,16,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,7,3.3,20.76,56.79,2,29,1.35,2.33,31,22,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,8,15.6,21.25,51.61,2,29,6.58,3.33,31,16,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,9,23.02,26.26,44.03,6,24,12.69,2.73,30,18,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,10,37.05,26.74,53.09,10,21,5.97,3.47,31,8,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,11,63.39,25.05,59.25,12,18,12.52,2.39,30,7,0,1.0,True
3502002,Analândia,SP,-22.1289,-47.6619,2020,12,173.58,25.02,73.7,26,5,17.36,1.23,31,1,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,1,199.19,27.07,76.08,19,12,27.39,1.11,31,4,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,2,151.18,26.06,79.98,21,8,23.14,1.37,29,5,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,3,35.33,26.69,64.79,6,25,18.24,1.88,31,12,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,4,34.53,24.65,61.46,5,25,10.88,2.31,30,16,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,5,14.56,21.58,57.55,3,28,10.19,3.23,31,12,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,6,26.34,23.29,63.73,6,24,10.76,1.72,30,19,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,7,0.88,22.69,53.99,0,31,0.76,2.71,31,31,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,8,13.13,23.65,49.38,3,28,7.59,3.31,31,15,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,9,4.31,29.37,38.79,1,29,3.66,2.11,30,21,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,10,61.34,29.73,49.93,13,18,8.68,3.22,31,7,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,11,28.48,28.65,49.18,8,22,7.02,2.45,30,12,0,1.0,True
3502101,Andradina,SP,-20.8948,-51.3786,2020,12,90.05,29.03,60.95,24,7,10.45,1.41,31,3,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,1,132.8,24.19,75.06,17,14,17.2,1.86,31,5,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,2,249.79,22.94,81.42,21,8,56.14,2.14,29,7,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,3,102.95,21.89,79.39,11,20,23.07,1.88,31,8,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,4,16.77,19.48,76.92,2,28,10.48,1.63,30,16,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,5,20.07,16.82,73.37,5,26,8.06,2.51,31,8,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,6,121.65,18.3,79.61,8,22,45.67,2.03,30,16,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,7,25.12,17.18,75.21,6,25,9.05,2.39,31,14,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,8,77.5,17.65,75.05,9,22,32.07,3.03,31,12,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,9,16.17,22.69,65.17,4,26,4.96,2.71,30,20,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,10,72.27,22.98,67.19,12,19,23.92,3.22,31,7,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,11,55.54,22.53,67.47,15,15,9.07,3.33,30,6,0,1.0,True
3502200,Angatuba,SP,-23.4917,-48.4139,2020,12,115.03,24.58,72.6,22,9,16.45,1.46,31,4,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,1,116.63,25.14,72.33,19,12,13.06,1.75,31,5,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,2,262.61,23.55,80.54,18,11,55.5,1.9,29,7,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,3,86.3,22.61,77.58,9,22,18.7,1.85,31,7,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,4,12.92,20.51,73.3,2,28,6.15,1.59,30,16,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,5,20.33,17.91,69.24,4,27,12.73,2.63,31,8,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,6,97.49,19.37,75.88,9,21,49.81,2.04,30,16,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,7,14.66,18.47,69.96,4,27,5.43,2.45,31,14,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,8,54.14,18.72,69.78,8,23,17.92,3.15,31,13,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,9,11.66,24.24,58.32,2,28,5.78,2.59,30,21,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,10,57.28,24.72,60.55,12,19,12.26,3.27,31,7,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,11,55.39,23.85,62.79,15,15,10.99,3.09,30,6,0,1.0,True
3502309,Anhembi,SP,-22.793,-48.1336,2020,12,104.68,25.52,69.69,23,8,15.09,1.39,31,3,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,1,180.18,26.71,74.35,17,14,28.0,1.23,31,6,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,2,177.04,25.37,79.64,19,10,33.33,1.58,29,5,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,3,60.7,25.33,69.84,9,22,13.05,1.71,31,12,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,4,38.18,23.52,62.55,4,26,17.56,2.12,30,16,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,5,58.43,20.22,62.21,5,26,26.86,3.09,31,12,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,6,117.02,20.94,75.56,10,20,69.59,1.84,30,15,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,7,4.69,20.02,68.86,1,30,2.34,2.81,31,30,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,8,135.55,20.6,67.28,6,25,50.39,3.16,31,12,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,9,12.81,25.91,57.92,4,26,6.19,2.31,30,19,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,10,92.67,27.27,58.23,14,17,27.64,2.94,31,7,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,11,36.47,27.06,55.59,9,21,15.89,2.52,30,9,0,1.0,True
3502408,Anhumas,SP,-22.2934,-51.3895,2020,12,174.52,27.49,67.95,23,8,25.95,1.16,31,5,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,1,133.46,22.46,82.48,23,8,14.11,2.08,31,4,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,2,253.42,21.56,87.79,28,1,28.55,1.92,29,1,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,3,106.47,20.27,86.9,19,12,14.42,1.73,31,5,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,4,14.12,19.01,82.15,4,26,2.7,1.45,30,14,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,5,21.0,17.18,76.81,5,26,4.87,1.99,31,16,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,6,36.27,18.57,76.86,6,24,15.39,1.95,30,15,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,7,11.79,17.92,72.98,4,27,3.05,1.96,31,13,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,8,34.59,17.88,71.99,5,26,11.17,3.12,31,15,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,9,45.46,22.14,67.27,4,26,21.4,2.95,30,19,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,10,77.76,21.78,73.84,16,15,14.35,3.26,31,4,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,11,125.45,20.55,79.21,21,9,23.0,2.77,30,3,0,1.0,True
3502507,Aparecida,SP,-22.8495,-45.2325,2020,12,259.29,22.09,85.37,31,0,25.5,1.76,31,0,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,1,205.56,27.1,75.71,24,7,42.91,1.19,31,4,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,2,185.81,25.65,81.21,23,6,18.77,1.38,29,4,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,3,54.34,25.54,71.88,8,23,12.1,1.45,31,11,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,4,34.28,24.75,63.57,5,25,12.5,1.89,30,15,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,5,17.05,21.78,57.55,3,28,11.72,3.03,31,13,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,6,13.45,23.77,59.53,4,26,5.81,1.49,30,22,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,7,1.3,23.53,49.43,0,31,0.65,2.49,31,31,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,8,6.02,24.57,43.39,2,29,2.11,3.2,31,16,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,9,5.45,29.72,35.52,3,27,1.61,2.03,30,18,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,10,71.19,30.07,48.79,13,18,12.59,3.36,31,7,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,11,60.61,28.1,51.38,10,20,16.61,2.32,30,8,0,1.0,True
3502606,Aparecida d'Oeste,SP,-20.4487,-50.8835,2020,12,98.38,28.64,61.58,22,9,14.55,1.63,31,2,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,1,127.28,23.41,77.13,21,10,19.83,2.32,31,5,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,2,137.52,22.48,80.07,18,11,25.03,2.49,29,6,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,3,61.66,21.93,76.14,10,21,16.93,2.04,31,10,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,4,29.35,19.87,71.69,4,26,10.6,2.2,30,16,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,5,35.81,17.32,69.09,6,25,24.37,2.25,31,8,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,6,166.61,17.58,82.15,14,16,52.56,2.54,30,9,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,7,32.63,16.43,76.94,3,28,17.4,2.92,31,20,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,8,140.39,16.69,80.89,9,22,36.43,3.06,31,12,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,9,15.93,20.91,72.06,2,28,6.77,3.01,30,26,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,10,89.47,21.29,72.59,11,20,17.16,3.14,31,4,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,11,85.4,20.86,73.85,17,13,20.89,3.13,30,6,0,1.0,True
3502705,Apiaí,SP,-24.5108,-48.8443,2020,12,111.07,23.38,76.4,24,7,16.63,1.78,31,4,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,1,194.05,22.44,81.38,19,12,30.32,1.82,31,5,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,2,357.69,21.66,85.68,24,5,91.15,1.96,29,2,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,3,145.4,20.57,84.85,17,14,41.55,1.72,31,5,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,4,31.26,18.4,83.65,7,23,9.72,1.34,30,9,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,5,48.12,15.78,79.84,10,21,10.0,2.29,31,7,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,6,145.06,17.37,82.95,14,16,42.83,1.79,30,10,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,7,45.57,16.5,79.38,8,23,15.68,2.03,31,11,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,8,61.55,16.88,78.41,9,22,14.89,2.91,31,12,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,9,18.6,21.64,69.14,3,27,9.99,2.65,30,19,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,10,77.24,21.84,70.79,11,20,16.76,3.27,31,7,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,11,71.64,21.01,73.27,15,15,11.78,3.1,30,6,0,1.0,True
3502754,Araçariguama,SP,-23.4366,-47.0608,2020,12,133.32,22.92,78.49,25,6,11.56,1.54,31,3,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,1,220.5,27.0,76.05,19,12,43.04,1.17,31,5,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,2,184.91,25.6,81.5,23,6,17.68,1.42,29,4,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,3,72.07,25.64,71.1,13,18,25.27,1.65,31,7,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,4,50.89,24.06,66.14,10,20,13.04,1.96,30,7,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,5,25.84,21.32,59.57,3,28,19.27,3.15,31,13,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,6,27.26,23.1,63.95,3,27,10.7,1.53,30,22,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,7,0.8,22.76,54.05,0,31,0.47,2.61,31,31,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,8,21.05,23.46,50.38,5,26,10.53,3.1,31,14,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,9,14.91,28.96,40.63,3,27,5.5,2.21,30,18,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,10,70.97,29.39,51.45,14,17,12.49,3.36,31,7,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,11,35.65,28.24,50.89,9,21,11.11,2.48,30,11,0,1.0,True
3502804,Araçatuba,SP,-21.2076,-50.4401,2020,12,111.2,28.39,63.37,23,8,14.49,1.48,31,2,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,1,174.97,23.23,79.09,20,11,25.83,1.81,31,5,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,2,322.95,22.18,84.88,23,6,81.9,1.84,29,5,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,3,127.09,21.11,83.56,13,18,23.3,1.73,31,7,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,4,21.52,18.89,80.79,3,27,6.81,1.38,30,22,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,5,33.74,16.46,75.64,6,25,9.3,2.36,31,8,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,6,129.79,17.97,80.6,12,18,43.51,1.85,30,11,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,7,37.31,17.02,76.12,7,24,11.32,2.18,31,13,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,8,69.68,17.38,75.91,10,21,21.41,2.96,31,12,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,9,17.89,22.51,65.11,4,26,8.9,2.61,30,19,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,10,72.67,22.89,66.52,11,20,16.15,3.23,31,7,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,11,69.38,22.03,69.23,16,14,10.59,3.2,30,6,0,1.0,True
3502903,Araçoiaba da Serra,SP,-23.5029,-47.6166,2020,12,117.39,23.94,74.76,26,5,13.33,1.43,31,3,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,1,288.98,23.95,81.29,27,4,57.61,1.01,31,2,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,2,318.92,23.09,85.98,27,2,35.97,1.03,29,1,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,3,101.42,22.5,81.85,21,10,13.97,0.98,31,5,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,4,26.32,21.54,79.32,7,23,4.94,1.37,30,15,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,5,22.61,18.3,74.28,2,29,12.31,2.31,31,22,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,6,1.09,20.12,68.47,0,30,0.47,1.31,30,30,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,7,3.25,20.38,58.79,0,31,0.96,1.54,31,31,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,8,2.49,21.47,48.92,1,30,1.66,2.78,31,21,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,9,8.31,26.16,40.0,3,27,4.69,2.18,30,11,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,10,57.02,26.88,54.74,13,18,11.27,3.36,31,7,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,11,63.31,24.86,59.7,13,17,12.72,1.68,30,4,0,1.0,True
3503000,Aramina,SP,-20.0882,-47.7873,2020,12,207.01,24.17,75.57,29,2,16.86,1.44,31,1,0,1.0,True
3503109,Arandu,SP,-23.1386,-49.0487,2020,1,103.78,24.65,72.69,17,14,19.12,1.48,31,5,0,1.0,True
3503109,Arandu,SP,-23.1386,-49.0487,2020,2,221.31,23.13,80.31,17,12,53.46,1.94,29,7,0,1.0,True
3503109,Arandu,SP,-23.1386,-49.0487,2020,3,53.06,22.35,75.52,7,24,12.63,1.97,31,15,0,1.0,True
3503109,Arandu,SP,-23.1386,-49.0487,2020,4,19.11,20.24,71.64,2,28,11.19,1.72,30,16,0,1.0,True
